cases,deaths,year,state,population,abbreviation,cases_per_capita,deaths_per_capita
3150248,46514,2022,Pennsylvania,12794885,PA,0.24621151342899916,0.0036353589735273117
414931,3636,2022,Rhode Island,1057798,RI,0.3922592026076812,0.003437329244335875
1661020,18245,2022,South Carolina,5091517,SC,0.3262328300190297,0.003583411388000865
254670,2979,2022,South Dakota,879336,SD,0.28961625590218076,0.003387783509375256
2198364,27040,2022,Tennessee,6772268,TN,0.3246126703786678,0.00399275397843086
7673700,90150,2022,Texas,28635442,TX,0.2679791008638875,0.003148196560053098
1023940,4953,2022,Utah,3151239,UT,0.32493251067278617,0.0015717627257088402
139226,702,2022,Vermont,624340,VT,0.2229970849216773,0.0011243873530448153
2019863,21287,2022,Virginia,8509358,VA,0.2373696111974605,0.002501598828019693
1774131,13978,2022,Washington,7512465,WA,0.23615830489726075,0.0018606409480776283
575535,7253,2022,West Virginia,1807426,WV,0.3184279743679686,0.004012889047739714
1820331,15018,2022,Wisconsin,5806975,WI,0.3134731938746077,0.0025862002161194083
174213,1877,2022,Wyoming,581348,WY,0.2996707651871168,0.003228702945567887
1476585,20047,2022,Alabama,4893186,AL,0.3017635135880794,0.004096921719305173
291395,1297,2022,Alaska,736990,AK,0.3953852833824068,0.001759861056459382
2245713,31047,2022,Arizona,7174064,AZ,0.313032194861936,0.004327672571641401
925880,11877,2022,Arkansas,3011873,AR,0.30741004019757806,0.003943393363531596
11019530,94725,2022,California,39346023,CA,0.28006718747660975,0.002407486011991606
1630372,13332,2022,Colorado,5684926,CO,0.28678860551570945,0.00234514925963856
871037,11195,2022,Connecticut,3570549,CT,0.24395044011439138,0.0031353721794603576
301343,3039,2022,Delaware,967679,DE,0.3114080185681409,0.0031405042374589094
165573,1377,2022,District of Columbia,701974,DC,0.23586771020009287,0.0019616111138019356
6984510,79366,2022,Florida,21216924,FL,0.3291952217013173,0.0037406930429689056
2770967,38080,2022,Georgia,10516579,GA,0.2634855878513345,0.0036209493600533023
329351,1629,2022,Hawaii,1420074,HI,0.2319252376988805,0.0011471233189256334
487466,5103,2022,Idaho,1754367,ID,0.27785862365172165,0.002908741443495004
3667814,39235,2022,Illinois,12716164,IL,0.28843714189279096,0.003085443062860781
1882527,24343,2022,Indiana,6696893,IN,0.2811045360886011,0.003634969231253956
837739,9907,2022,Iowa,3150011,IA,0.26594796018172634,0.003145068382300887
859190,8966,2022,Kansas,2912619,KS,0.2949888056075992,0.0030783291601132862
1535932,16603,2022,Kentucky,4461952,KY,0.344228714248831,0.0037210171691672163
1418197,17823,2022,Louisiana,4664616,LA,0.30403295791121926,0.003820893295396663
281162,2505,2022,Maine,1340825,ME,0.20969328585012958,0.0018682527548337777
1215687,15134,2022,Maryland,6037624,MD,0.20135188941875148,0.002506615185046303
1996454,21342,2022,Massachusetts,6873003,MA,0.2904776849362644,0.0031051928829363236
2751201,37909,2022,Michigan,9973907,MI,0.2758398489177812,0.0038008174730323834
1621194,13393,2022,Minnesota,5600166,MN,0.2894903472504208,0.002391536250889706
904905,12766,2022,Mississippi,2981835,MS,0.3034725261458129,0.004281256340474909
1618427,21335,2022,Missouri,6124160,MO,0.264269222228028,0.0034837430766015256
302783,3492,2022,Montana,1061705,MT,0.28518562124130525,0.0032890492180031178
527056,4454,2022,Nebraska,1923826,NE,0.27396240616355116,0.0023151781917907337
839255,11375,2022,Nevada,3030281,NV,0.2769561634713084,0.003753777289960898
343185,2652,2022,New Hampshire,1355244,NH,0.2532274630988958,0.00195684319576401
2661873,34497,2022,New Jersey,8885418,NJ,0.29957769009854124,0.003882428491265127
608006,8388,2022,New Mexico,2097021,NM,0.2899379643789929,0.003999959943176535
5945342,70248,2022,New York,19514849,NY,0.3046573406742732,0.0035997203975290815
3098923,25853,2022,North Carolina,10386227,NC,0.2983685028259059,0.002489161848667471
263203,2377,2022,North Dakota,760394,ND,0.3461402904283832,0.0031260109890398923
3026110,39310,2022,Ohio,11675275,OH,0.25918961223611436,0.0033669442475659033
1159512,14643,2022,Oklahoma,3949342,OK,0.29359624970438114,0.003707706245749292
873957,8368,2022,Oregon,4176346,OR,0.20926355239723912,0.0020036654051172964
3167638,46596,2022,Pennsylvania,12794885,PA,0.24757065030283587,0.0036417677845482785
414931,3636,2022,Rhode Island,1057798,RI,0.3922592026076812,0.003437329244335875
1661020,18245,2022,South Carolina,5091517,SC,0.3262328300190297,0.003583411388000865
256255,2984,2022,South Dakota,879336,SD,0.29141875233130454,0.003393469617984479
2219097,27053,2022,Tennessee,6772268,TN,0.32767412630451126,0.0039946735716897205
7681619,90188,2022,Texas,28635442,TX,0.26825564627219656,0.003149523586889282
1023940,4953,2022,Utah,3151239,UT,0.32493251067278617,0.0015717627257088402
139769,707,2022,Vermont,624340,VT,0.22386680334433162,0.001132395809975334
2022778,21310,2022,Virginia,8509358,VA,0.23771217523108087,0.0025043017346314494
1776483,14019,2022,Washington,7512465,WA,0.23647138455886316,0.0018660985442195072
576423,7257,2022,West Virginia,1807426,WV,0.31891928078936566,0.004015102139727989
1822222,15027,2022,Wisconsin,5806975,WI,0.31379883674374354,0.002587750076416723
174213,1877,2022,Wyoming,581348,WY,0.2996707651871168,0.003228702945567887
1479605,20048,2022,Alabama,4893186,AL,0.30238069838342546,0.004097126085131446
291395,1297,2022,Alaska,736990,AK,0.3953852833824068,0.001759861056459382
2245713,31047,2022,Arizona,7174064,AZ,0.313032194861936,0.004327672571641401
927072,11887,2022,Arkansas,3011873,AR,0.307805807216971,0.003946713556647309
11022505,94750,2022,California,39346023,CA,0.2801427986762474,0.002408121400223855
1630998,13337,2022,Colorado,5684926,CO,0.2868987212850264,0.0023460287785628166
871962,11195,2022,Connecticut,3570549,CT,0.24420950391662458,0.0031353721794603576
301597,3042,2022,Delaware,967679,DE,0.3116705023049999,0.0031436044390753546
165667,1381,2022,District of Columbia,701974,DC,0.23600161829355504,0.001967309330545006
6991770,79450,2022,Florida,21216924,FL,0.3295374013688318,0.003744652146559982
2770967,38080,2022,Georgia,10516579,GA,0.2634855878513345,0.0036209493600533023
329351,1629,2022,Hawaii,1420074,HI,0.2319252376988805,0.0011471233189256334
487495,5103,2022,Idaho,1754367,ID,0.2778751538304129,0.002908741443495004
3672933,39265,2022,Illinois,12716164,IL,0.28883970040021506,0.0030878022648968668
1882527,24378,2022,Indiana,6696893,IN,0.2811045360886011,0.003640195535452037
838125,9907,2022,Iowa,3150011,IA,0.2660704994363512,0.003145068382300887
859190,8966,2022,Kansas,2912619,KS,0.2949888056075992,0.0030783291601132862
1536310,16603,2022,Kentucky,4461952,KY,0.34431343053443875,0.0037210171691672163
1420507,17833,2022,Louisiana,4664616,LA,0.3045281755239874,0.0038230370945861354
281479,2507,2022,Maine,1340825,ME,0.2099297074562303,0.0018697443737997128
1217056,15164,2022,Maryland,6037624,MD,0.20157863424419936,0.002511584027094102
2005250,21390,2022,Massachusetts,6873003,MA,0.2917574748621527,0.003112176729735168
2751201,37909,2022,Michigan,9973907,MI,0.2758398489177812,0.0038008174730323834
1630819,13429,2022,Minnesota,5600166,MN,0.29120904630327027,0.0023979646317627014
904905,12766,2022,Mississippi,2981835,MS,0.3034725261458129,0.004281256340474909
1618910,21336,2022,Missouri,6124160,MO,0.2643480901870624,0.00348390636430139
302783,3492,2022,Montana,1061705,MT,0.28518562124130525,0.0032890492180031178
527506,4454,2022,Nebraska,1923826,NE,0.2741963150513612,0.0023151781917907337
839651,11375,2022,Nevada,3030281,NV,0.27708684442135895,0.003753777289960898
343377,2652,2022,New Hampshire,1355244,NH,0.2533691350044715,0.00195684319576401
2664507,34512,2022,New Jersey,8885418,NJ,0.29987413085124415,0.0038841166504490843
608632,8394,2022,New Mexico,2097021,NM,0.29023648308719846,0.004002821144852627
5951183,70273,2022,New York,19514849,NY,0.30495665121467247,0.0036010014732883663
3098923,25853,2022,North Carolina,10386227,NC,0.2983685028259059,0.002489161848667471
263203,2377,2022,North Dakota,760394,ND,0.3461402904283832,0.0031260109890398923
3049546,39406,2022,Ohio,11675275,OH,0.26119693112153675,0.0033751667519608744
1163366,14670,2022,Oklahoma,3949342,OK,0.29457210846768905,0.003714542827640655
874697,8373,2022,Oregon,4176346,OR,0.20944074078153485,0.0020048626239301055
3167638,46596,2022,Pennsylvania,12794885,PA,0.24757065030283587,0.0036417677845482785
416638,3643,2022,Rhode Island,1057798,RI,0.393872932261169,0.0034439467648832763
1661020,18245,2022,South Carolina,5091517,SC,0.3262328300190297,0.003583411388000865
256255,2984,2022,South Dakota,879336,SD,0.29141875233130454,0.003393469617984479
2223506,27095,2022,Tennessee,6772268,TN,0.328325163741305,0.004000875334526041
7690700,90227,2022,Texas,28635442,TX,0.26857277076428576,0.0031508855354843135
1027083,4968,2022,Utah,3151239,UT,0.3259298961456113,0.001576522758191302
139769,707,2022,Vermont,624340,VT,0.22386680334433162,0.001132395809975334
2025685,21335,2022,Virginia,8509358,VA,0.2380537991232711,0.0025072396766007495
1776739,14019,2022,Washington,7512465,WA,0.23650546125672467,0.0018660985442195072
577475,7261,2022,West Virginia,1807426,WV,0.319501323982282,0.004017315231716264
1824393,15034,2022,Wisconsin,5806975,WI,0.3141726974887958,0.0025889555233146347
174213,1877,2022,Wyoming,581348,WY,0.2996707651871168,0.003228702945567887
1479605,20048,2022,Alabama,4893186,AL,0.30238069838342546,0.004097126085131446
291395,1297,2022,Alaska,736990,AK,0.3953852833824068,0.001759861056459382
2245713,31047,2022,Arizona,7174064,AZ,0.313032194861936,0.004327672571641401
928253,11895,2022,Arkansas,3011873,AR,0.3081979220239366,0.003949369711139879
11054444,94913,2022,California,39346023,CA,0.2809545452662395,0.0024122641314981187
1634099,13344,2022,Colorado,5684926,CO,0.2874441989218505,0.0023472601050567765
872624,11197,2022,Connecticut,3570549,CT,0.24439490957833096,0.0031359323174111322
301797,3042,2022,Delaware,967679,DE,0.3118771824127629,0.0031436044390753546
165774,1381,2022,District of Columbia,701974,DC,0.23615404559143216,0.001967309330545006
6998561,79573,2022,Florida,21216924,FL,0.3298574760412961,0.003750449405389773
2770967,38080,2022,Georgia,10516579,GA,0.2634855878513345,0.0036209493600533023
329351,1629,2022,Hawaii,1420074,HI,0.2319252376988805,0.0011471233189256334
488173,5110,2022,Idaho,1754367,ID,0.2782616180080907,0.0029127314866273703
3676762,39284,2022,Illinois,12716164,IL,0.28914081322008744,0.0030892964261863875
1887358,24378,2022,Indiana,6696893,IN,0.2818259153909134,0.003640195535452037
838125,9907,2022,Iowa,3150011,IA,0.2660704994363512,0.003145068382300887
859190,8976,2022,Kansas,2912619,KS,0.2949888056075992,0.003081762496227622
1538002,16603,2022,Kentucky,4461952,KY,0.3446926367652543,0.0037210171691672163
1422451,17843,2022,Louisiana,4664616,LA,0.3049449300864208,0.003825180893775608
281807,2507,2022,Maine,1340825,ME,0.21017433296664367,0.0018697443737997128
1218315,15151,2022,Maryland,6037624,MD,0.20178715998213867,0.0025094308622067222
2005250,21390,2022,Massachusetts,6873003,MA,0.2917574748621527,0.003112176729735168
2751201,37909,2022,Michigan,9973907,MI,0.2758398489177812,0.0038008174730323834
1630819,13429,2022,Minnesota,5600166,MN,0.29120904630327027,0.0023979646317627014
904905,12766,2022,Mississippi,2981835,MS,0.3034725261458129,0.004281256340474909
1625994,21427,2022,Missouri,6124160,MO,0.2655048202529,0.003498765544989027
304417,3504,2022,Montana,1061705,MT,0.2867246551537386,0.003300351792635431
527989,4455,2022,Nebraska,1923826,NE,0.2744473772576106,0.0023156979893192006
839977,11379,2022,Nevada,3030281,NV,0.2771944252034712,0.003755097299557368
343486,2657,2022,New Hampshire,1355244,NH,0.25344956332586605,0.0019605325683050433
2666991,34520,2022,New Jersey,8885418,NJ,0.30015369001210745,0.0038850170020138615
609204,8401,2022,New Mexico,2097021,NM,0.2905092509803192,0.004006159213474734
5956144,70290,2022,New York,19514849,NY,0.3052108678883449,0.0036018726048046797
3098923,25853,2022,North Carolina,10386227,NC,0.2983685028259059,0.002489161848667471
263918,2393,2022,North Dakota,760394,ND,0.34708059242971406,0.0031470527121465978
3049546,39406,2022,Ohio,11675275,OH,0.26119693112153675,0.0033751667519608744
1163366,14670,2022,Oklahoma,3949342,OK,0.29457210846768905,0.003714542827640655
875409,8383,2022,Oregon,4176346,OR,0.20961122474047889,0.0020072570615557238
3167638,46596,2022,Pennsylvania,12794885,PA,0.24757065030283587,0.0036417677845482785
416638,3643,2022,Rhode Island,1057798,RI,0.393872932261169,0.0034439467648832763
1661020,18245,2022,South Carolina,5091517,SC,0.3262328300190297,0.003583411388000865
256255,2984,2022,South Dakota,879336,SD,0.29141875233130454,0.003393469617984479
2227924,27113,2022,Tennessee,6772268,TN,0.3289775301272779,0.0040035332328844635
7700317,90268,2022,Texas,28635442,TX,0.2689086133191169,0.003152317327597039
1027083,4968,2022,Utah,3151239,UT,0.3259298961456113,0.001576522758191302
139769,707,2022,Vermont,624340,VT,0.22386680334433162,0.001132395809975334
2028479,21356,2022,Virginia,8509358,VA,0.2383821435177601,0.0025097075478549614
1779422,14044,2022,Washington,7512465,WA,0.23686260102376516,0.001869426346745043
578535,7268,2022,West Virginia,1807426,WV,0.32008779335917487,0.004021188142695745
1826088,15042,2022,Wisconsin,5806975,WI,0.3144645878447901,0.0025903331769122477
174213,1877,2022,Wyoming,581348,WY,0.2996707651871168,0.003228702945567887
1479605,20048,2022,Alabama,4893186,AL,0.30238069838342546,0.004097126085131446
291395,1297,2022,Alaska,736990,AK,0.3953852833824068,0.001759861056459382
2245713,31047,2022,Arizona,7174064,AZ,0.313032194861936,0.004327672571641401
929156,11905,2022,Arkansas,3011873,AR,0.3084977354622854,0.003952689904255591
11054444,94913,2022,California,39346023,CA,0.2809545452662395,0.0024122641314981187
1634099,13344,2022,Colorado,5684926,CO,0.2874441989218505,0.0023472601050567765
872624,11197,2022,Connecticut,3570549,CT,0.24439490957833096,0.0031359323174111322
301797,3042,2022,Delaware,967679,DE,0.3118771824127629,0.0031436044390753546
165774,1381,2022,District of Columbia,701974,DC,0.23615404559143216,0.001967309330545006
6998561,79573,2022,Florida,21216924,FL,0.3298574760412961,0.003750449405389773
2770967,38080,2022,Georgia,10516579,GA,0.2634855878513345,0.0036209493600533023
329351,1629,2022,Hawaii,1420074,HI,0.2319252376988805,0.0011471233189256334
488173,5110,2022,Idaho,1754367,ID,0.2782616180080907,0.0029127314866273703
3676762,39284,2022,Illinois,12716164,IL,0.28914081322008744,0.0030892964261863875
1887358,24378,2022,Indiana,6696893,IN,0.2818259153909134,0.003640195535452037
838125,9907,2022,Iowa,3150011,IA,0.2660704994363512,0.003145068382300887
859190,8976,2022,Kansas,2912619,KS,0.2949888056075992,0.003081762496227622
1538002,16603,2022,Kentucky,4461952,KY,0.3446926367652543,0.0037210171691672163
1422451,17843,2022,Louisiana,4664616,LA,0.3049449300864208,0.003825180893775608
282106,2508,2022,Maine,1340825,ME,0.21039733000205096,0.0018704901832826805
1218584,15151,2022,Maryland,6037624,MD,0.2018317139325006,0.0025094308622067222
2005250,21390,2022,Massachusetts,6873003,MA,0.2917574748621527,0.003112176729735168
2751201,37909,2022,Michigan,9973907,MI,0.2758398489177812,0.0038008174730323834
1630819,13429,2022,Minnesota,5600166,MN,0.29120904630327027,0.0023979646317627014
904905,12766,2022,Mississippi,2981835,MS,0.3034725261458129,0.004281256340474909
1625994,21427,2022,Missouri,6124160,MO,0.2655048202529,0.003498765544989027
304417,3504,2022,Montana,1061705,MT,0.2867246551537386,0.003300351792635431
527989,4455,2022,Nebraska,1923826,NE,0.2744473772576106,0.0023156979893192006
839977,11379,2022,Nevada,3030281,NV,0.2771944252034712,0.003755097299557368
343486,2657,2022,New Hampshire,1355244,NH,0.25344956332586605,0.0019605325683050433
2669786,34529,2022,New Jersey,8885418,NJ,0.30046825034005153,0.003886029897524236
609204,8401,2022,New Mexico,2097021,NM,0.2905092509803192,0.004006159213474734
5958345,70290,2022,New York,19514849,NY,0.3053236537981923,0.0036018726048046797
3098923,25853,2022,North Carolina,10386227,NC,0.2983685028259059,0.002489161848667471
263918,2393,2022,North Dakota,760394,ND,0.34708059242971406,0.0031470527121465978
3049546,39406,2022,Ohio,11675275,OH,0.26119693112153675,0.0033751667519608744
1163366,14670,2022,Oklahoma,3949342,OK,0.29457210846768905,0.003714542827640655
875409,8383,2022,Oregon,4176346,OR,0.20961122474047889,0.0020072570615557238
3167638,46596,2022,Pennsylvania,12794885,PA,0.24757065030283587,0.0036417677845482785
416638,3643,2022,Rhode Island,1057798,RI,0.393872932261169,0.0034439467648832763
1661020,18245,2022,South Carolina,5091517,SC,0.3262328300190297,0.003583411388000865
256255,2984,2022,South Dakota,879336,SD,0.29141875233130454,0.003393469617984479
2227924,27113,2022,Tennessee,6772268,TN,0.3289775301272779,0.0040035332328844635
7700317,90268,2022,Texas,28635442,TX,0.2689086133191169,0.003152317327597039
1027083,4968,2022,Utah,3151239,UT,0.3259298961456113,0.001576522758191302
139769,707,2022,Vermont,624340,VT,0.22386680334433162,0.001132395809975334
2028479,21356,2022,Virginia,8509358,VA,0.2383821435177601,0.0025097075478549614
1779422,14044,2022,Washington,7512465,WA,0.23686260102376516,0.001869426346745043
578535,7268,2022,West Virginia,1807426,WV,0.32008779335917487,0.004021188142695745
1826088,15042,2022,Wisconsin,5806975,WI,0.3144645878447901,0.0025903331769122477
174213,1877,2022,Wyoming,581348,WY,0.2996707651871168,0.003228702945567887
1479605,20048,2022,Alabama,4893186,AL,0.30238069838342546,0.004097126085131446
291395,1297,2022,Alaska,736990,AK,0.3953852833824068,0.001759861056459382
2245713,31047,2022,Arizona,7174064,AZ,0.313032194861936,0.004327672571641401
929608,11905,2022,Arkansas,3011873,AR,0.30864780819111565,0.003952689904255591
11054444,94913,2022,California,39346023,CA,0.2809545452662395,0.0024122641314981187
1634099,13344,2022,Colorado,5684926,CO,0.2874441989218505,0.0023472601050567765
873294,11197,2022,Connecticut,3570549,CT,0.2445825557918404,0.0031359323174111322
301797,3042,2022,Delaware,967679,DE,0.3118771824127629,0.0031436044390753546
165774,1381,2022,District of Columbia,701974,DC,0.23615404559143216,0.001967309330545006
6998561,79573,2022,Florida,21216924,FL,0.3298574760412961,0.003750449405389773
2770967,38080,2022,Georgia,10516579,GA,0.2634855878513345,0.0036209493600533023
329351,1629,2022,Hawaii,1420074,HI,0.2319252376988805,0.0011471233189256334
488173,5110,2022,Idaho,1754367,ID,0.2782616180080907,0.0029127314866273703
3676762,39284,2022,Illinois,12716164,IL,0.28914081322008744,0.0030892964261863875
1887358,24378,2022,Indiana,6696893,IN,0.2818259153909134,0.003640195535452037
838125,9907,2022,Iowa,3150011,IA,0.2660704994363512,0.003145068382300887
859190,8976,2022,Kansas,2912619,KS,0.2949888056075992,0.003081762496227622
1538461,16603,2022,Kentucky,4461952,KY,0.3447955065406351,0.0037210171691672163
1422451,17843,2022,Louisiana,4664616,LA,0.3049449300864208,0.003825180893775608
282106,2508,2022,Maine,1340825,ME,0.21039733000205096,0.0018704901832826805
1218584,15151,2022,Maryland,6037624,MD,0.2018317139325006,0.0025094308622067222
2005250,21390,2022,Massachusetts,6873003,MA,0.2917574748621527,0.003112176729735168
2751201,37909,2022,Michigan,9973907,MI,0.2758398489177812,0.0038008174730323834
1630819,13429,2022,Minnesota,5600166,MN,0.29120904630327027,0.0023979646317627014
904905,12766,2022,Mississippi,2981835,MS,0.3034725261458129,0.004281256340474909
1626264,21428,2022,Missouri,6124160,MO,0.2655489079318633,0.003498928832688891
304417,3504,2022,Montana,1061705,MT,0.2867246551537386,0.003300351792635431
527989,4455,2022,Nebraska,1923826,NE,0.2744473772576106,0.0023156979893192006
839977,11379,2022,Nevada,3030281,NV,0.2771944252034712,0.003755097299557368
343486,2657,2022,New Hampshire,1355244,NH,0.25344956332586605,0.0019605325683050433
2671559,34529,2022,New Jersey,8885418,NJ,0.3006677907555953,0.003886029897524236
609204,8401,2022,New Mexico,2097021,NM,0.2905092509803192,0.004006159213474734
5960376,70290,2022,New York,19514849,NY,0.30542772839287663,0.0036018726048046797
3098923,25853,2022,North Carolina,10386227,NC,0.2983685028259059,0.002489161848667471
263918,2393,2022,North Dakota,760394,ND,0.34708059242971406,0.0031470527121465978
3049546,39406,2022,Ohio,11675275,OH,0.26119693112153675,0.0033751667519608744
1163366,14670,2022,Oklahoma,3949342,OK,0.29457210846768905,0.003714542827640655
875409,8383,2022,Oregon,4176346,OR,0.20961122474047889,0.0020072570615557238
3167638,46596,2022,Pennsylvania,12794885,PA,0.24757065030283587,0.0036417677845482785
416638,3643,2022,Rhode Island,1057798,RI,0.393872932261169,0.0034439467648832763
1661020,18245,2022,South Carolina,5091517,SC,0.3262328300190297,0.003583411388000865
256255,2984,2022,South Dakota,879336,SD,0.29141875233130454,0.003393469617984479
2227924,27113,2022,Tennessee,6772268,TN,0.3289775301272779,0.0040035332328844635
7701117,90268,2022,Texas,28635442,TX,0.2689365507261945,0.003152317327597039
1027083,4968,2022,Utah,3151239,UT,0.3259298961456113,0.001576522758191302
139769,707,2022,Vermont,624340,VT,0.22386680334433162,0.001132395809975334
2028479,21356,2022,Virginia,8509358,VA,0.2383821435177601,0.0025097075478549614
1779422,14044,2022,Washington,7512465,WA,0.23686260102376516,0.001869426346745043
578535,7268,2022,West Virginia,1807426,WV,0.32008779335917487,0.004021188142695745
1826088,15042,2022,Wisconsin,5806975,WI,0.3144645878447901,0.0025903331769122477
174213,1877,2022,Wyoming,581348,WY,0.2996707651871168,0.003228702945567887
1479605,20048,2022,Alabama,4893186,AL,0.30238069838342546,0.004097126085131446
291395,1297,2022,Alaska,736990,AK,0.3953852833824068,0.001759861056459382
2245713,31047,2022,Arizona,7174064,AZ,0.313032194861936,0.004327672571641401
930076,11905,2022,Arkansas,3011873,AR,0.30880319322893096,0.003952689904255591
11060838,94947,2022,California,39346023,CA,0.2811170521605195,0.002413128259493977
1635675,13349,2022,Colorado,5684926,CO,0.2877214232867763,0.0023481396239810335
873420,11197,2022,Connecticut,3570549,CT,0.2446178444827392,0.0031359323174111322
302387,3042,2022,Delaware,967679,DE,0.31248688873066377,0.0031436044390753546
165774,1381,2022,District of Columbia,701974,DC,0.23615404559143216,0.001967309330545006
7012997,79782,2022,Florida,21216924,FL,0.33053787627273395,0.0037603000321818564
2770924,38080,2022,Georgia,10516579,GA,0.2634814990692315,0.0036209493600533023
329351,1629,2022,Hawaii,1420074,HI,0.2319252376988805,0.0011471233189256334
488657,5112,2022,Idaho,1754367,ID,0.2785375009903857,0.0029138714989509038
3684755,39296,2022,Illinois,12716164,IL,0.28976938328256857,0.003090240107000822
1891405,24411,2022,Indiana,6696893,IN,0.2824302254791886,0.003645123193695942
839808,9907,2022,Iowa,3150011,IA,0.26660478328488374,0.003145068382300887
859190,8976,2022,Kansas,2912619,KS,0.2949888056075992,0.003081762496227622
1551233,16679,2022,Kentucky,4461952,KY,0.3476579308786827,0.00373805007315184
1426314,17854,2022,Louisiana,4664616,LA,0.305773079713314,0.0038275390728840274
282106,2508,2022,Maine,1340825,ME,0.21039733000205096,0.0018704901832826805
1219871,15159,2022,Maryland,6037624,MD,0.20204487725635117,0.002510755886752802
2005250,21390,2022,Massachusetts,6873003,MA,0.2917574748621527,0.003112176729735168
2751201,37909,2022,Michigan,9973907,MI,0.2758398489177812,0.0038008174730323834
1630819,13429,2022,Minnesota,5600166,MN,0.29120904630327027,0.0023979646317627014
904905,12766,2022,Mississippi,2981835,MS,0.3034725261458129,0.004281256340474909
1626774,21428,2022,Missouri,6124160,MO,0.265632184658794,0.003498928832688891
304449,3504,2022,Montana,1061705,MT,0.28675479535275805,0.003300351792635431
527989,4455,2022,Nebraska,1923826,NE,0.2744473772576106,0.0023156979893192006
839977,11379,2022,Nevada,3030281,NV,0.2771944252034712,0.003755097299557368
344070,2657,2022,New Hampshire,1355244,NH,0.2538804820386587,0.0019605325683050433
2673997,34532,2022,New Jersey,8885418,NJ,0.30094217289496117,0.003886367529361027
610439,8421,2022,New Mexico,2097021,NM,0.29109818165864815,0.00401569655239504
5968639,70330,2022,New York,19514849,NY,0.3058511495528354,0.003603922326019535
3098923,25853,2022,North Carolina,10386227,NC,0.2983685028259059,0.002489161848667471
264130,2395,2022,North Dakota,760394,ND,0.3473593952608779,0.003149682927534936
3049546,39406,2022,Ohio,11675275,OH,0.26119693112153675,0.0033751667519608744
1166900,14670,2022,Oklahoma,3949342,OK,0.29546694107524746,0.003714542827640655
876798,8392,2022,Oregon,4176346,OR,0.20994381212667723,0.00200941205541878
3167638,46596,2022,Pennsylvania,12794885,PA,0.24757065030283587,0.0036417677845482785
416638,3643,2022,Rhode Island,1057798,RI,0.393872932261169,0.0034439467648832763
1661020,18245,2022,South Carolina,5091517,SC,0.3262328300190297,0.003583411388000865
256255,2984,2022,South Dakota,879336,SD,0.29141875233130454,0.003393469617984479
2231415,27145,2022,Tennessee,6772268,TN,0.329493014747792,0.0040082583855216595
7719024,90312,2022,Texas,28635442,TX,0.2695618946618669,0.0031538538849863046
1027083,4968,2022,Utah,3151239,UT,0.3259298961456113,0.001576522758191302
139769,707,2022,Vermont,624340,VT,0.22386680334433162,0.001132395809975334
2034647,21374,2022,Virginia,8509358,VA,0.23910699256042584,0.0025118228660728575
1783142,14051,2022,Washington,7512465,WA,0.2373577780395649,0.001870358131452193
580697,7274,2022,West Virginia,1807426,WV,0.32128396957883754,0.004024507780678158
1829230,15059,2022,Wisconsin,5806975,WI,0.3150056612952527,0.002593260690807176
174213,1877,2022,Wyoming,581348,WY,0.2996707651871168,0.003228702945567887
1479605,20048,2022,Alabama,4893186,AL,0.30238069838342546,0.004097126085131446
291395,1297,2022,Alaska,736990,AK,0.3953852833824068,0.001759861056459382
2245713,31047,2022,Arizona,7174064,AZ,0.313032194861936,0.004327672571641401
931459,11910,2022,Arkansas,3011873,AR,0.309262375936834,0.003954350000813447
11088191,94973,2022,California,39346023,CA,0.2818122431331878,0.0024137890632555162
1637017,13365,2022,Colorado,5684926,CO,0.2879574861660468,0.0023509540845386553
874415,11259,2022,Connecticut,3570549,CT,0.24489651311324953,0.003153296593885142
302522,3042,2022,Delaware,967679,DE,0.3126263978034038,0.0031436044390753546
166086,1381,2022,District of Columbia,701974,DC,0.23659850649739164,0.001967309330545006
7019198,79770,2022,Florida,21216924,FL,0.3308301429556895,0.0037597344459545596
2770924,38080,2022,Georgia,10516579,GA,0.2634814990692315,0.0036209493600533023
329351,1629,2022,Hawaii,1420074,HI,0.2319252376988805,0.0011471233189256334
488681,5112,2022,Idaho,1754367,ID,0.2785511811382681,0.0029138714989509038
3689365,39310,2022,Illinois,12716164,IL,0.2901319139954471,0.003091341067950995
1891405,24418,2022,Indiana,6696893,IN,0.2824302254791886,0.0036461684545355585
841247,9907,2022,Iowa,3150011,IA,0.26706160708645144,0.003145068382300887
859190,8976,2022,Kansas,2912619,KS,0.2949888056075992,0.003081762496227622
1551266,16679,2022,Kentucky,4461952,KY,0.34766532674488654,0.00373805007315184
1428978,17866,2022,Louisiana,4664616,LA,0.3063441878173895,0.003830111631911394
282585,2510,2022,Maine,1340825,ME,0.21075457274439244,0.0018719818022486156
1222419,15175,2022,Maryland,6037624,MD,0.20246689757427758,0.0025134059358449617
2005250,21390,2022,Massachusetts,6873003,MA,0.2917574748621527,0.003112176729735168
2762248,37994,2022,Michigan,9973907,MI,0.27694743895245866,0.0038093397101055786
1630819,13429,2022,Minnesota,5600166,MN,0.29120904630327027,0.0023979646317627014
913049,12794,2022,Mississippi,2981835,MS,0.3062037302533507,0.004290646531414381
1627001,21428,2022,Missouri,6124160,MO,0.26566925096666316,0.003498928832688891
304470,3504,2022,Montana,1061705,MT,0.2867745748583646,0.003300351792635431
529353,4455,2022,Nebraska,1923826,NE,0.2751563810864392,0.0023156979893192006
